t	chcl3dec	irf	chcl3fit	chcl3res	etohdec	etohfit	etohres	h2odec	h2ofit	h2ores	iprohdec	iprohfit	iprohres
127.407	9	3.24597	8.4316	-0.18831	7	7.85818	0.31453	6	5.10975	-0.40729	12	8.4125	-1.11007
127.462	9	3.06201	8.46377	-0.18959	11	7.87317	-1.12928	7	5.11775	-0.85128	9	8.29584	-0.21449
127.517	10	2.50599	8.44377	-0.55407	10	7.91103	-0.76563	6	5.19892	-0.35825	8	8.45876	0.15016
127.572	7	2.03901	8.40314	0.48285	4	7.86027	1.37439	5	5.16634	0.07203	10	8.28563	-0.56453
127.627	3	4.71295	8.68735	1.98342	10	8.03367	-0.68116	5	5.18112	0.07464	9	8.48196	-0.17485
127.682	6	2.35919	8.55518	0.89718	9	8.03007	-0.3316	4	5.37234	0.58224	11	8.57554	-0.81832
127.737	10	0.97529	8.40251	-0.56092	3	7.92533	1.70618	5	5.31086	0.1375	7	8.40063	0.47577
127.792	10	3.36464	8.59597	-0.4964	13	7.99888	-1.75601	8	5.21419	-1.20629	6	8.41716	0.81074
127.846	10	3.19113	8.63341	-0.47659	8	8.06523	0.02216	7	5.33418	-0.74498	7	8.57823	0.54311
127.901	8	1.62083	8.50494	0.16627	9	8.00231	-0.34333	3	5.36337	1.06887	12	8.4923	-1.18394
127.956	9	2.70055	8.58668	-0.13294	9	8.02776	-0.34374	3	5.29579	1.05031	8	8.47418	0.1665
128.011	9	2.45196	8.57904	-0.13779	8	8.04295	0.01508	8	5.34334	-1.27622	10	8.54536	-0.49412
128.066	9	2.4916	8.58984	-0.13192	9	8.04057	-0.35164	2	5.33214	1.6434	6	8.49319	0.84152
128.121	12	2.58164	8.6083	-1.07255	8	8.06663	0.02424	4	5.35459	0.67729	12	8.56408	-1.09262
128.176	10	2.05683	8.56294	-0.45194	5	8.03967	1.10584	3	5.35597	1.13177	5	8.51161	1.16338
128.23	7	1.06602	8.43719	0.45961	4	7.97246	1.44519	1	5.33156	2.10802	12	8.4932	-1.15476
128.285	13	0	8.24997	-1.50209	7	7.82601	0.30736	6	5.20978	-0.40072	7	8.29704	0.44634
128.34	13	3.46768	8.51182	-1.45192	9	7.90172	-0.40867	6	5.0417	-0.47915	17	8.25939	-2.96904
128.395	9	3.8252	8.61545	-0.12513	9	8.02495	-0.35215	6	5.21073	-0.38411	5	8.54514	1.22807
128.45	6	1.73153	8.46409	0.81634	9	7.95708	-0.36873	2	5.27794	1.55486	9	8.42646	-0.19237
128.505	11	1.6237	8.42022	-0.8113	5	7.92321	1.02641	5	5.21877	0.09281	3	8.40935	1.87385
128.56	5	4.27368	8.67845	1.15682	9	8.03065	-0.34272	3	5.16514	0.86799	8	8.3925	0.13688
128.615	11	4.90658	8.85498	-0.69798	12	8.2161	-1.36659	6	5.37663	-0.2499	9	8.73198	-0.10295
128.669	7	2.59999	8.73628	0.56498	8	8.19247	0.07162	5	5.51501	0.20646	10	8.66621	-0.49631
128.724	16	3.06845	8.80073	-2.35651	5	8.23845	1.23385	11	5.50408	-2.16495	7	8.70121	0.67014
128.779	13	3.12622	8.84441	-1.3852	6	8.27852	0.8229	12	5.55016	-2.56291	6	8.73567	1.04229
128.834	7	2.30166	8.79229	0.57646	6	8.27305	0.79271	6	5.5971	-0.15351	4	8.7696	1.7886
128.889	9	2.91713	8.85572	-0.04641	5	8.29095	1.17169	6	5.56205	-0.16822	9	8.714	-0.10642
128.944	5	4.02981	9.00777	1.27447	6	8.40521	0.82769	4	5.62301	0.61344	2	8.87054	2.57645
128.999	8	1.33861	8.79523	0.26508	12	8.33198	-1.23805	4	5.72779	0.71199	7	8.86916	0.68001
129.054	11	0	8.58734	-0.78973	14	8.17492	-1.90671	8	5.58404	-1.10529	10	8.634	-0.50065
129.108	11	0.19841	8.47965	-0.81063	9	8.05112	-0.30174	5	5.40218	0.19077	10	8.50219	-0.53327
129.163	9	2.84063	8.65703	-0.11095	13	8.08654	-1.51233	7	5.26248	-0.85694	9	8.46142	-0.19175
129.218	8	2.93907	8.69478	0.22219	8	8.14976	0.0461	1	5.36098	2.12233	11	8.65506	-0.80695
129.273	16	0	8.39881	-2.48807	11	7.97749	-0.9558	2	5.36378	1.61591	5	8.47894	1.21325
129.328	10	1.0736	8.39153	-0.52339	11	7.90371	-1.01959	3	5.16722	1.06887	8	8.31624	0.10955
129.383	8	1.8025	8.40551	0.13517	11	7.89616	-1.02828	3	5.11886	1.01787	9	8.36732	-0.22215
129.438	7	0.46638	8.22953	0.415	6	7.77847	0.61201	5	5.08217	0.04167	7	8.2621	0.44015
129.492	4	2.83198	8.39472	1.45595	7	7.81259	0.27086	5	4.9441	-0.02685	5	8.19173	1.15272
129.547	12	2.83069	8.42484	-1.24681	7	7.87434	0.30288	6	5.04963	-0.45655	11	8.38949	-0.9428
129.602	7	0.47026	8.19144	0.42124	8	7.73784	-0.09608	7	5.05214	-0.88095	8	8.21742	0.0791
129.657	7	1.91326	8.25457	0.4208	7	7.72341	0.26514	3	4.90868	0.82648	10	8.14774	-0.67887
129.712	11	4.00169	8.46878	-0.849	13	7.84026	-1.86348	5	4.9266	-0.03178	6	8.25715	0.80934
129.767	8	2.45496	8.39041	0.12704	5	7.85845	0.99686	2	5.0845	1.33563	5	8.38741	1.17343
129.822	8	1.17846	8.25751	0.08189	3	7.76625	1.65108	8	5.0448	-1.30716	7	8.21537	0.4297
129.877	16	2.20621	8.31266	-2.31782	11	7.77873	-1.09421	7	4.97371	-0.90618	8	8.23474	0.08668
129.931	7	1.8717	8.27214	0.38552	8	7.75322	-0.08492	5	4.98317	-0.00729	10	8.22056	-0.66729
129.986	9	2.432	8.31342	-0.20806	12	7.76309	-1.47759	5	4.95585	-0.01855	10	8.20659	-0.66734
130.041	16	3.52532	8.4446	-2.2226	8	7.84266	-0.05379	4	4.98801	0.40714	8	8.28186	0.1033
130.096	17	4.34172	8.60359	-2.43513	11	7.96781	-1.02344	6	5.09807	-0.38654	2	8.41174	2.34995
130.151	6	2.60778	8.52118	0.76016	5	7.98597	1.00152	6	5.24905	-0.32184	8	8.50638	0.18157
130.206	11	0.22715	8.2717	-0.83105	11	7.83795	-1.08105	8	5.21585	-1.21833	7	8.33253	0.48478
130.261	14	3.35863	8.50836	-1.67278	8	7.90245	-0.03402	4	5.0471	0.41608	7	8.26109	0.4622
130.316	11	3.96335	8.63354	-0.74834	5	8.03541	1.05858	4	5.20457	0.47865	7	8.54681	0.58933
130.37	8	1.28798	8.42473	0.13661	12	7.93987	-1.42561	7	5.28502	-0.69374	11	8.4281	-0.94262
130.425	5	3.50974	8.61653	1.1632	5	8.0153	1.01774	3	5.18507	0.86074	8	8.41097	0.15062
130.48	9	2.29805	8.54598	-0.14774	9	8.03107	-0.32913	15	5.31687	-3.99024	9	8.57213	-0.158
130.535	9	2.42305	8.55825	-0.14817	8	8.00375	0.00128	4	5.25932	0.49185	3	8.39727	1.99307
130.59	14	3.13473	8.64269	-1.77485	10	8.08421	-0.62339	4	5.30698	0.50619	7	8.5919	0.56282
130.645	6	2.91302	8.66128	0.86597	11	8.08955	-0.96422	9	5.33794	-1.44256	8	8.50576	0.17881
130.7	9	3.2132	8.72548	-0.08881	10	8.16378	-0.60104	3	5.39995	0.93734	6	8.66547	0.92956
130.754	9	1.98417	8.63488	-0.11482	7	8.11933	0.3621	10	5.43196	-2.02056	7	8.57821	0.53609
130.809	13	0.85011	8.48804	-1.41894	13	8.03995	-1.61398	5	5.39471	0.17272	13	8.55878	-1.46246
130.864	11	0.86538	8.40861	-0.83831	9	7.93594	-0.35469	5	5.25216	0.10807	11	8.36161	-0.84859
130.919	6	1.93836	8.44914	0.75783	7	7.93662	0.31613	4	5.17896	0.53321	10	8.412	-0.51372
130.974	14	3.50619	8.60376	-1.66093	11	7.99756	-1.03321	2	5.16033	1.3979	13	8.39511	-1.42487
131.029	9	4.9119	8.82498	-0.0525	7	8.17405	0.39135	5	5.29489	0.14166	8	8.64553	0.19869
131.084	9	3.34623	8.78963	-0.06441	6	8.21449	0.73816	6	5.46931	-0.25494	11	8.70336	-0.71064
131.139	14	2.7032	8.77077	-1.65363	9	8.2283	-0.25566	4	5.50472	0.71375	7	8.70453	0.53026
131.193	10	0.84098	8.58061	-0.45392	7	8.1306	0.35953	5	5.50691	0.2467	14	8.64992	-1.67335
131.248	14	3.68289	8.81438	-1.64902	12	8.19447	-1.2383	3	5.36197	1.08059	8	8.54038	0.17381
131.303	9	5.17744	9.05212	0.01667	13	8.40359	-1.52277	5	5.54145	0.23205	12	8.91086	-0.99357
131.358	5	1.85733	8.83249	1.25448	10	8.33281	-0.55233	6	5.70292	-0.13	10	8.84236	-0.37234
131.413	4	3.01825	8.93146	1.63377	14	8.36342	-1.86737	2	5.61176	1.51724	9	8.78565	-0.06934
131.468	15	4.06966	9.08115	-1.9374	7	8.47693	0.48344	7	5.68307	-0.55322	8	8.94109	0.31565
131.523	8	1.0781	8.83623	0.28777	4	8.38712	1.49023	11	5.78898	-2.12739	8	8.93864	0.31097
131.578	5	1.11793	8.76693	1.27956	6	8.28448	0.80769	4	5.61981	0.63264	11	8.70242	-0.79591
131.632	12	3.95017	9.01217	-0.978	9	8.404	-0.20927	8	5.56304	-0.95996	6	8.83662	0.98263
131.687	12	3.58139	9.05404	-0.93159	9	8.47212	-0.19347	5	5.70228	0.27199	8	8.95803	0.34352
131.742	6	2.47425	8.99251	0.97375	6	8.46459	0.91011	6	5.75796	-0.09534	10	8.95532	-0.36681
131.797	11	1.64659	8.90161	-0.69098	7	8.40992	0.49848	10	5.73057	-1.74299	5	8.89688	1.38742
131.852	11	3.31437	9.04435	-0.6219	11	8.46021	-0.85724	5	5.65885	0.26897	10	8.87259	-0.41951
131.907	10	2.84592	9.03934	-0.30898	8	8.50047	0.17573	4	5.75667	0.73082	4	9.02671	1.80242
131.962	10	3.42694	9.1254	-0.288	6	8.53052	0.90737	5	5.74256	0.306	11	8.93393	-0.75164
132.016	6	4.44631	9.29127	1.07096	10	8.67613	-0.48521	7	5.84663	-0.47086	6	9.17613	1.18185
132.071	11	2.28782	9.15694	-0.60328	13	8.63876	-1.5638	4	5.95688	0.84735	5	9.13683	1.48334
132.126	10	1.52742	9.06071	-0.30564	3	8.58053	2.0927	6	5.90129	-0.04147	11	9.07562	-0.68037
132.181	8	0.72749	8.91934	0.30835	6	8.47133	0.9126	6	5.80854	-0.08291	6	8.95958	0.99894
132.236	8	1.93761	8.95978	0.32602	3	8.44166	1.95121	7	5.67373	-0.58664	7	8.87857	0.64225
132.291	10	3.52206	9.1085	-0.29717	10	8.52195	-0.52624	4	5.66921	0.73834	10	8.97683	-0.34318
132.346	12	1.34915	8.92403	-1.03171	5	8.45698	1.23956	8	5.75529	-1.00387	12	9.00708	-0.97966
132.401	5	0.20633	8.73661	1.23792	10	8.30222	-0.57304	1	5.61493	2.08718	11	8.76982	-0.71321
132.455	8	1.32553	8.74076	0.24104	10	8.25328	-0.57175	3	5.4622	1.12645	9	8.72495	-0.08846
132.51	9	3.74154	8.95151	-0.01578	11	8.33378	-0.84786	7	5.40623	-0.73777	9	8.73654	-0.08331
132.565	10	4.45833	9.10374	-0.28827	12	8.47498	-1.10857	3	5.55839	1.17045	9	8.98175	-0.00571
132.62	12	5.30016	9.30738	-0.85625	12	8.62087	-1.0512	5	5.68282	0.3323	15	9.03444	-1.87608
132.675	11	3.84102	9.29815	-0.54119	11	8.72254	-0.71232	5	5.90876	0.42068	5	9.29762	1.36664
132.73	8	0.08576	8.95213	0.28854	8	8.53146	0.16714	6	5.91632	-0.03742	10	9.04518	-0.30535
132.785	12	2.94093	9.13985	-0.86237	12	8.56362	-1.06331	5	5.70592	0.30254	12	8.96286	-0.94993
132.84	14	6.2755	9.53662	-1.36663	7	8.81306	0.56402	3	5.80708	1.16782	11	9.23787	-0.55724
132.894	5	3.95706	9.48226	1.34468	9	8.89751	-0.03171	5	6.10461	0.45519	9	9.46468	0.15302
132.949	17	1.77125	9.31485	-2.24998	9	8.81481	-0.05792	6	6.11686	0.04771	8	9.29871	0.43026
133.004	10	1.33294	9.22348	-0.22627	14	8.75247	-1.65027	11	6.03508	-2.12782	13	9.26829	-1.25166
133.059	7	2.272	9.26271	0.66885	11	8.72309	-0.72816	6	5.92424	-0.03281	7	9.14931	0.70775
133.114	16	4.70405	9.51989	-1.94403	13	8.8777	-1.2964	6	5.94463	-0.02349	8	9.33245	0.44974
133.169	16	2.16179	9.35363	-1.97427	9	8.84934	-0.04818	6	6.11064	0.04694	4	9.41304	1.78247
133.224	9	1.89879	9.30288	0.09086	7	8.78418	0.56737	1	6.00934	2.21576	8	9.22534	0.40109
133.278	9	2.49306	9.33387	0.09918	9	8.8042	-0.06609	4	5.98197	0.90674	15	9.31831	-1.9057
133.333	11	3.12898	9.40202	-0.47236	10	8.82194	-0.40017	5	5.96037	0.45554	7	9.25433	0.7609
133.388	7	2.74102	9.39029	0.73187	6	8.85635	0.98294	5	6.02712	0.51356	13	9.40262	-1.22197
133.443	15	0.65693	9.16812	-1.89767	10	8.71595	-0.44187	2	5.99025	2.02343	9	9.21508	0.06999
133.498	12	1.00625	9.10493	-0.93115	4	8.63634	1.57489	8	5.83585	-1.08207	9	9.13017	0.04163
133.553	8	1.44305	9.07183	0.34474	10	8.57374	-0.48761	3	5.73073	1.40495	6	9.04655	1.03486
133.608	9	2.22154	9.10156	0.03267	11	8.56914	-0.82572	2	5.67208	1.88927	7	9.05323	0.69302
133.663	5	1.42079	8.998	1.28589	9	8.50767	-0.16411	5	5.66025	0.3448	11	9.02655	-0.67469
133.717	11	1.22031	8.91848	-0.6896	9	8.42671	-0.1911	2	5.56571	1.7586	11	8.91126	-0.72356
133.772	9	2.94798	9.04398	0.01494	8	8.46682	0.1519	2	5.48939	1.82228	5	8.92	1.38593
133.827	11	1.61277	8.92202	-0.69698	11	8.42574	-0.83277	5	5.55588	0.26044	8	8.98437	0.34803
133.882	7	2.97594	9.02861	0.67207	9	8.43326	-0.18662	4	5.45522	0.65079	11	8.83647	-0.77029
133.937	10	4.48347	9.22533	-0.24916	10	8.5911	-0.48168	6	5.55727	-0.19373	7	9.11341	0.78043
133.992	8	2.46518	9.10969	0.36109	8	8.56446	0.19819	4	5.68248	0.65712	6	9.07508	1.1716
134.047	10	0.9058	8.93496	-0.34656	11	8.46655	-0.87761	11	5.65079	-1.96053	6	9.01481	1.13055
134.102	11	7.0366	9.5336	-0.47164	8	8.72321	0.25053	6	5.51522	-0.17637	6	8.98872	1.08731
134.156	10	5.69779	9.63073	-0.11487	3	8.984	2.07292	7	5.9936	-0.37448	6	9.67517	1.40024
134.211	9	0	9.16617	0.05255	5	8.75058	1.29066	14	6.06015	-2.95445	7	9.19494	0.83627
134.266	9	1.36328	9.17959	0.05648	10	8.70408	-0.43741	10	5.81728	-1.54457	7	9.14358	0.79764
134.321	13	1.24964	9.10381	-1.21205	11	8.62304	-0.79726	6	5.74778	-0.09314	12	9.05976	-1.10259
134.376	13	2.76315	9.20426	-1.1808	9	8.649	-0.11773	1	5.66907	1.71125	5	9.06624	1.51306
134.431	7	2.44776	9.18331	0.6792	11	8.65269	-0.75935	6	5.71342	-0.10664	7	9.12838	0.76317
134.486	9	2.44582	9.18011	0.05603	11	8.63784	-0.75542	5	5.69033	0.28182	9	9.0673	0.02413
134.54	12	2.76896	9.21309	-0.85331	12	8.66553	-1.11149	11	5.69793	-2.32016	5	9.12942	1.47022
134.595	11	1.22833	9.05574	-0.60161	8	8.58135	0.20139	7	5.70604	-0.57868	7	9.06833	0.74164
134.65	10	1.69273	9.03878	-0.30916	9	8.52663	-0.16398	5	5.58936	0.2579	11	8.9524	-0.71896
134.705	9	4.25076	9.28125	0.09098	7	8.64837	0.59105	3	5.56223	1.13334	7	9.04953	0.70998
134.76	12	1.67924	9.09018	-0.96994	3	8.60514	2.03917	3	5.72469	1.2052	8	9.16769	0.40723
134.815	11	4.78228	9.39187	-0.54625	5	8.70198	1.32742	4	5.59474	0.71319	11	8.98374	-0.69384
134.87	6	5.81665	9.6306	1.25768	9	8.96361	-0.01295	3	5.87299	1.34605	8	9.52549	0.53564
134.925	6	1.07614	9.27935	1.11394	6	8.80631	0.99914	5	6.02462	0.4634	9	9.29208	0.10473
134.979	4	2.7538	9.38582	1.81786	9	8.83142	-0.05763	5	5.87155	0.38977	8	9.26176	0.44003
135.034	9	2.90867	9.41402	0.14439	14	8.85564	-1.73636	10	5.90996	-1.73526	7	9.32091	0.79868
135.089	8	3.61153	9.51148	0.53072	9	8.91321	-0.02841	3	5.92868	1.23029	4	9.34592	1.86435
135.144	13	3.39521	9.54401	-1.18929	9	8.97125	-0.00941	8	6.01508	-0.84213	8	9.45955	0.51603
135.199	10	0.43263	9.25789	-0.25048	13	8.82815	-1.31199	4	6.04041	0.89287	11	9.36016	-0.57188
135.254	7	1.49928	9.26086	0.75362	5	8.75186	1.19985	8	5.83203	-0.94869	10	9.15076	-0.29617
135.309	10	2.69526	9.3374	-0.21689	10	8.79143	-0.40537	5	5.80716	0.37364	9	9.27812	0.09508
135.364	9	2.59468	9.33461	0.11085	9	8.77562	-0.07671	2	5.81152	1.70456	6	9.21476	1.07826
135.418	9	5.17601	9.62525	0.21376	13	8.94709	-1.43292	2	5.83366	1.75388	11	9.36365	-0.53884
135.473	6	2.95129	9.51899	1.22722	6	8.97456	1.09843	5	6.04953	0.48584	8	9.53278	0.53097
135.528	12	1.01883	9.32345	-0.91506	6	8.84576	0.99921	5	5.99588	0.45041	10	9.31	-0.23902
135.583	6	2.47338	9.4012	1.10674	6	8.85854	1.03238	6	5.8787	-0.05425	7	9.31266	0.80113
135.638	8	0.71265	9.20007	0.38822	4	8.75054	1.7677	6	5.88585	-0.04795	11	9.28202	-0.56234
135.693	7	0.92602	9.12433	0.66807	7	8.64081	0.63548	3	5.71316	1.0781	3	9.07381	2.10403
135.748	10	1.70827	9.12499	-0.27075	12	8.61856	-1.28833	10	5.6324	-1.72048	10	9.11332	-0.30314
135.802	18	0.99091	9.00188	-2.79918	6	8.52033	0.96809	6	5.57275	-0.16687	9	8.99671	-0.00114
135.857	10	0.3281	8.84691	-0.35306	5	8.40233	1.25639	8	5.46747	-1.00632	15	8.91513	-2.06693
135.912	14	0.94669	8.80034	-1.58384	8	8.30681	0.10847	8	5.30423	-1.12151	2	8.74578	2.35254
135.967	9	2.01012	8.8384	-0.04777	8	8.30402	0.10675	6	5.24012	-0.29933	10	8.7903	-0.41905
136.022	11	3.01282	8.92812	-0.61245	5	8.3325	1.21238	6	5.22557	-0.32218	8	8.76763	0.2733
136.077	9	3.8136	9.04962	0.01512	11	8.43218	-0.89551	4	5.30714	0.54911	10	8.92335	-0.38065
136.132	9	2.35777	8.96217	-0.01177	10	8.41456	-0.54921	1	5.40147	1.88634	7	8.92117	0.71487
136.187	13	1.88032	8.90431	-1.29517	8	8.37598	0.12854	9	5.37291	-1.65938	4	8.86325	1.68468
136.241	10	2.24596	8.91481	-0.35521	7	8.36768	0.46163	4	5.3336	0.63258	6	8.83947	1.01095
136.296	12	0.88584	8.75307	-1.05654	12	8.28155	-1.22446	5	5.33129	0.15714	10	8.81606	-0.41571
136.351	6	0.33569	8.60859	0.84387	6	8.14573	0.7197	6	5.1922	-0.36126	8	8.61496	0.21895
136.406	11	1.0214	8.57352	-0.75082	10	8.08252	-0.6472	2	5.06677	1.30112	12	8.57246	-1.22901
136.461	3	1.5787	8.56273	1.72126	10	8.03633	-0.66279	3	4.98825	0.88917	6	8.49736	0.87094
136.516	12	1.5388	8.51645	-1.08368	9	8.00223	-0.32856	6	4.96397	-0.46856	10	8.51242	-0.52232
136.571	10	1.2661	8.44271	-0.48974	8	7.92998	-0.02348	9	4.90506	-1.77316	8	8.40498	0.1422
136.626	17	2.64681	8.53927	-2.57717	9	7.96041	-0.33631	6	4.85197	-0.48707	6	8.42145	0.87453
136.68	13	2.89665	8.58492	-1.36614	8	8.00275	9.2E-4	4	4.91038	0.36496	8	8.49343	0.18361
136.735	9	0.3916	8.33664	-0.20206	11	7.88257	-1.05221	3	4.95234	0.76252	5	8.44205	1.2808
136.79	10	2.16197	8.4297	-0.4885	9	7.85717	-0.39327	9	4.77623	-1.58391	10	8.24666	-0.63787
136.845	12	2.83554	8.49734	-1.08382	12	7.93095	-1.40025	8	4.84909	-1.22034	4	8.47684	1.62869
136.9	8	1.12088	8.3351	0.10778	4	7.82748	1.24545	8	4.86236	-1.23598	8	8.30344	0.11121
136.955	6	2.05593	8.37554	0.77299	9	7.83152	-0.37582	6	4.78922	-0.45763	6	8.32146	0.84456
137.01	8	2.65539	8.42985	0.14241	6	7.8494	0.60179	11	4.79113	-2.36558	13	8.30595	-1.67124
137.064	11	2.0725	8.38481	-0.86116	8	7.84958	-0.04924	5	4.84709	-0.06076	8	8.3797	0.13916
137.119	10	1.05459	8.2596	-0.56632	18	7.75786	-3.45699	4	4.81073	0.33409	5	8.24103	1.15392
137.174	11	3.20913	8.43345	-0.82549	10	7.82395	-0.72987	9	4.73809	-1.79036	9	8.26001	-0.26163
137.229	6	3.85887	8.55648	0.80843	9	7.93096	-0.35635	2	4.85799	1.23754	8	8.42347	0.14768
137.284	11	1.85537	8.41794	-0.79474	8	7.89504	-0.03456	4	4.96864	0.44315	6	8.42892	0.87094
137.339	14	0.84464	8.28098	-1.76028	7	7.79729	0.25943	4	4.90144	0.40769	8	8.2895	0.10165
137.394	10	1.01606	8.22178	-0.55618	5	7.72987	0.93941	6	4.80224	-0.54171	9	8.21872	-0.27064
137.449	9	1.09113	8.16226	-0.26492	10	7.6647	-0.82565	3	4.7279	0.83006	8	8.14902	0.05128
137.503	13	0.49441	8.0329	-1.52884	8	7.56825	-0.1516	6	4.66144	-0.61963	9	8.08038	-0.30467
137.558	11	0.05622	7.89006	-0.93768	10	7.43697	-0.91902	6	4.53669	-0.66946	11	7.92377	-1.02541
137.613	7	2.7807	8.07763	0.32329	9	7.48139	-0.54453	4	4.40851	0.18476	7	7.89182	0.29727
137.668	9	3.44599	8.184	-0.24603	6	7.58151	0.55915	4	4.52822	0.24748	10	8.09416	-0.63924
137.723	11	0.93534	7.97164	-0.90851	10	7.4859	-0.90148	5	4.60821	-0.18356	14	8.01562	-2.01989
137.778	15	2.31265	8.05658	-2.12598	5	7.4893	0.89258	5	4.49398	-0.23708	5	7.91576	0.98415
137.833	15	1.56405	7.97968	-2.17227	7	7.47595	0.16945	5	4.55711	-0.2075	8	8.02872	0.00963
137.888	9	0.43116	7.81957	-0.35773	7	7.34338	0.12313	3	4.4798	0.68501	8	7.80639	-0.06414
137.942	10	3.33632	8.04915	-0.60365	8	7.43507	-0.1957	3	4.38639	0.61324	7	7.86525	0.29581
137.997	9	3.84858	8.16972	-0.25691	8	7.54556	-0.15742	6	4.53225	-0.67149	9	8.03475	-0.34366
138.052	9	1.76938	8.02802	-0.30737	11	7.51127	-1.19273	6	4.65098	-0.61717	12	8.04613	-1.36966
138.107	11	1.32392	7.9552	-0.99665	8	7.44571	-0.18252	5	4.58571	-0.19411	9	7.91255	-0.38183
138.162	5	2.18495	8.0044	0.98933	11	7.45962	-1.15203	8	4.54584	-1.52786	5	7.93654	1.03822
138.217	11	1.6863	7.94906	-1.01076	10	7.4319	-0.83565	2	4.56535	1.13472	8	7.92691	-0.02602
138.272	11	0	7.7345	-1.07531	7	7.29713	0.09726	5	4.52773	-0.20666	9	7.82841	-0.40858
138.326	9	2.15926	7.85829	-0.38057	13	7.28962	-1.88039	3	4.36963	0.5644	6	7.67564	0.59659
138.381	8	3.29309	7.98572	-0.00485	9	7.39587	-0.52508	8	4.45472	-1.50414	7	7.91454	0.32561
138.436	9	2.29337	7.93631	-0.34612	8	7.37731	-0.21428	3	4.52723	0.67553	6	7.83874	0.63275
138.491	10	2.78343	7.99824	-0.65917	7	7.4265	0.14677	7	4.55076	-1.07177	12	7.91962	-1.35181
138.546	7	4.82292	8.25915	0.40499	10	7.57267	-0.81929	12	4.60203	-3.27232	9	7.96601	-0.33646
138.601	8	4.4249	8.35758	0.11501	9	7.73077	-0.43968	2	4.85034	1.23423	9	8.27875	-0.22936
138.656	12	1.10246	8.10643	-1.23126	3	7.621	1.60076	4	4.95149	0.43033	10	8.13088	-0.59438
138.711	9	4.04024	8.37256	-0.19415	10	7.73223	-0.79087	3	4.84196	0.7663	14	8.11829	-1.84971
138.765	15	3.23658	8.38062	-2.01629	10	7.81695	-0.75124	4	5.03913	0.42422	12	8.37294	-1.17335
138.82	9	0.76344	8.15785	-0.25786	9	7.68753	-0.45771	5	5.04873	0.02132	10	8.16787	-0.59971
138.875	11	3.45964	8.37746	-0.78676	9	7.77413	-0.42465	4	4.93537	0.39685	7	8.18796	0.39599
138.93	13	3.14799	8.40807	-1.42848	7	7.83737	0.28263	11	5.07359	-2.48959	8	8.35252	0.12212
138.985	13	5.19841	8.68424	-1.30125	9	7.98835	-0.34587	9	5.11256	-1.61727	7	8.35906	0.48387
139.04	6	5.68337	8.89551	0.90075	8	8.22215	0.07645	5	5.38315	0.15642	7	8.75481	0.63841
139.095	12	1.31812	8.58981	-1.03876	10	8.11704	-0.65228	5	5.56308	0.22988	6	8.65544	0.95903
139.15	5	1.66915	8.57225	1.11127	7	8.06917	0.37037	5	5.41818	0.17072	4	8.51257	1.60663
139.204	15	1.13027	8.47522	-2.11076	8	8.00986	0.00342	4	5.38701	0.61351	10	8.52739	-0.52064
139.259	9	3.18477	8.63886	-0.11549	9	8.04507	-0.33762	6	5.27825	-0.34236	9	8.41973	-0.2066
139.314	13	3.88066	8.76258	-1.30425	8	8.17417	0.0629	5	5.40745	0.19829	11	8.70303	-0.8178
139.369	7	1.91759	8.62664	0.51155	9	8.1107	-0.32118	4	5.47548	0.7088	9	8.58194	-0.14885
139.424	6	3.94898	8.8291	0.85735	7	8.21773	0.42183	3	5.43308	1.1263	9	8.65147	-0.12238
139.479	15	2.91147	8.79913	-1.91871	6	8.25379	0.80814	3	5.5709	1.13718	6	8.77571	1.00247
139.534	13	2.40512	8.77124	-1.34474	5	8.23438	1.16812	3	5.56417	1.1731	7	8.68676	0.60919
139.588	8	2.59304	8.79307	0.25079	10	8.25946	-0.61114	6	5.56892	-0.19722	6	8.7547	1.02503
139.643	12	2.09773	8.74883	-1.01687	13	8.23145	-1.7609	8	5.56542	-1.10108	6	8.69932	0.98932
139.698	11	0.89105	8.59848	-0.74309	3	8.15051	1.91653	8	5.5383	-1.10091	6	8.67805	0.98893
139.753	4	0.58806	8.48417	1.45913	8	8.02831	0.01054	3	5.39438	1.04777	9	8.47906	-0.18814
139.808	14	3.13169	8.67211	-1.73367	12	8.09711	-1.39945	5	5.29183	0.12026	7	8.52765	0.5599
139.863	9	1.38518	8.52012	-0.1526	2	8.04592	2.16788	5	5.38477	0.15157	11	8.59801	-0.86128
139.918	8	3.82759	8.74046	0.24094	6	8.10911	0.7673	4	5.26773	0.48695	8	8.45601	0.16236
139.973	6	3.92947	8.8321	0.92702	6	8.25195	0.79071	5	5.45949	0.17796	9	8.82778	-0.06175
140.027	13	0.95454	8.58502	-1.38845	10	8.11329	-0.67651	9	5.498	-1.35632	5	8.58251	1.30333
140.082	12	1.75235	8.59716	-1.0821	10	8.10119	-0.71768	11	5.3838	-2.23165	9	8.59627	-0.14476
140.137	8	1.03604	8.48459	0.14915	11	8.01052	-1.09567	11	5.3353	-2.25092	7	8.48755	0.5452
140.192	10	3.4785	8.68611	-0.4023	8	8.08801	0.03049	7	5.24733	-0.69041	5	8.50276	1.25598
140.247	11	2.54997	8.64433	-0.69974	5	8.11736	1.06577	3	5.37614	0.95258	7	8.66252	0.60043
140.302	12	1.19661	8.5043	-1.01383	5	8.02024	1.04624	2	5.33956	1.43124	9	8.48629	-0.17796
