t	chcl3_dec	chcl3_irf	chcl3_fit	chcl3_res	etoh_dec	etoh_irf	etoh_fit	etoh_res	h2o_dec	h2o_irf	h2o_fit	h2o_res	iproh_dec	iproh_irf	iproh_fit	iproh_res
73.9095	22	7.27128	15.9537	-1.45227	14	7.10809	14.7046	0.19217	6	4.33498	9.31062	1.13184	24	6	15.6345	-2.05598
73.9643	17	4.82286	15.8431	-0.27524	17	5.32328	14.7416	-0.6012	10	7.27128	9.58409	-0.14128	12	7	15.8195	0.93871
74.0192	15	3.56274	15.7308	0.17333	13	3.30354	14.6614	0.43715	11	4.82286	9.57084	-0.48238	19	3	15.6123	-0.85895
74.0741	18	5.42619	15.8985	-0.48933	9	5.43058	14.754	1.51982	10	3.56274	9.49766	-0.16443	11	5	15.7192	1.20519
74.129	24	4.35852	15.8402	-1.89996	10	4.47906	14.753	1.24582	9	5.42619	9.61821	0.21	15	5	15.7581	0.19795
74.1838	16	4.26602	15.8323	-0.04001	22	4.16634	14.7425	-1.82711	7	4.35852	9.60147	0.85665	12	4	15.7073	1.01955
74.2387	21	5.82662	16.0037	-1.21177	13	5.68672	14.8405	0.46336	6	4.26602	9.59942	1.1577	10	5	15.7796	1.58281
74.2936	18	5.05444	15.9991	-0.47309	20	5.29634	14.8912	-1.28617	9	5.82662	9.73765	0.24438	14	6	15.9066	0.53337
74.3484	15	3.83012	15.9012	0.21375	13	3.80704	14.8435	0.45928	10	5.05444	9.77059	-0.07509	15	4	15.8203	0.22654
74.4033	14	3.87305	15.8782	0.44545	25	3.90525	14.8219	-2.45257	11	3.83012	9.71024	-0.42471	11	4	15.8018	1.30959
74.4582	12	4.80096	15.9566	0.93546	17	4.63454	14.8496	-0.53574	14	3.87305	9.68118	-1.40533	13	4	15.7837	0.74396
74.513	23	3.54535	15.8418	-1.70843	13	3.91454	14.8182	0.44244	6	4.80096	9.73431	1.18751	14	5	15.8548	0.49182
74.5679	17	2.01883	15.6289	-0.33697	12	1.90076	14.658	0.65107	12	3.54535	9.65514	-0.74989	14	2	15.6245	0.4258
74.6228	24	4.00307	15.7259	-2.04731	20	3.80924	14.6566	-1.30451	8	2.01883	9.46941	0.46727	18	3	15.5865	-0.64503
74.6776	17	5.96888	15.9294	-0.26489	12	5.814	14.7693	0.70214	9	4.00307	9.49709	0.16271	17	5	15.6939	-0.35046
74.7325	18	4.49767	15.8559	-0.53603	20	4.86406	14.7898	-1.33057	10	5.96888	9.65651	-0.12061	12	6	15.8222	1.03813
74.7874	9	2.91542	15.6894	1.70832	18	2.85778	14.6839	-0.84994	8	4.49767	9.63957	0.5534	17	3	15.6482	-0.36717
74.8423	13	1.96786	15.5084	0.64059	14	2.22661	14.5614	0.14495	11	2.91542	9.51379	-0.53676	10	3	15.5766	1.56005
74.8971	14	1.46344	15.327	0.34262	14	1.2595	14.3823	0.10138	6	1.96786	9.341	1.21547	10	1	15.328	1.48409
74.952	9	4.67621	15.5346	1.68102	15	4.39694	14.4339	-0.14783	3	1.46344	9.14858	2.15891	10	3	15.3278	1.49047
75.0069	17	3.21067	15.3959	-0.40964	12	3.63591	14.3931	0.66091	12	4.67621	9.25719	-0.99059	14	5	15.4392	0.38772
75.0617	17	3.60874	15.3857	-0.41076	10	3.16477	14.3302	1.19587	2	3.21067	9.16532	2.53332	7	2	15.2152	2.19562
75.1166	21	3.35097	15.3247	-1.41393	13	3.81305	14.3186	0.35963	7	3.60874	9.14221	0.7627	19	5	15.3615	-0.95368
75.1715	18	4.23211	15.3772	-0.65343	16	3.59492	14.2842	-0.46224	14	3.35097	9.08861	-1.69012	16	2	15.1388	-0.22319
75.2263	20	6.84805	15.6713	-1.05332	6	7.09109	14.4934	2.32602	6	4.23211	9.1201	1.00935	21	7	15.4643	-1.41884
75.2812	10	3.63147	15.4558	1.31893	18	3.79911	14.4293	-0.96588	11	6.84805	9.36395	-0.52321	19	5	15.4406	-0.92943
75.3361	19	6.37608	15.7297	-0.77806	17	5.84848	14.5482	-0.6527	10	3.63147	9.26063	-0.22757	15	4	15.3946	0.099
75.391	14	6.49301	15.8588	0.45229	17	6.97786	14.7171	-0.5961	11	6.37608	9.47103	-0.46573	13	8	15.7388	0.67537
75.4458	16	3.0224	15.5925	-0.09983	11	3.09878	14.6026	0.94429	13	6.49301	9.62793	-1.0379	13	4	15.5885	0.65167
75.5007	19	2.91272	15.5123	-0.86007	15	2.93395	14.5271	-0.11991	14	3.0224	9.47014	-1.37981	9	3	15.4846	1.65005
75.5556	22	3.57556	15.5133	-1.56814	14	3.44447	14.4899	0.12421	9	2.91272	9.38015	0.1189	18	3	15.4155	-0.67743
75.6104	14	3.65934	15.4866	0.36173	18	3.7758	14.4697	-0.92181	9	3.57556	9.35388	0.11191	24	4	15.4365	-2.22765
75.6653	16	2.6631	15.3445	-0.15899	15	2.6855	14.3708	-0.16951	12	3.65934	9.32194	-0.88723	10	3	15.3349	1.37238
75.7202	18	3.93634	15.4022	-0.62396	15	3.76059	14.361	-0.17146	8	2.6631	9.20093	0.40534	18	3	15.2681	-0.70539
75.775	16	2.21255	15.1957	-0.19507	18	2.62899	14.2602	-1.01162	6	3.93634	9.21725	1.12199	11	4	15.2913	1.07282
75.8299	17	2.71458	15.1447	-0.46063	9	2.17293	14.1438	1.36395	8	2.21255	9.05366	0.365	17	1	15.0139	-0.50358
75.8848	15	8.67914	15.7314	0.18035	9	8.27931	14.4547	1.40839	3	2.71458	8.9756	2.02981	16	6	15.2855	-0.18517
75.9397	19	6.19944	15.6988	-0.81134	12	6.90636	14.5899	0.6712	10	8.67914	9.41786	-0.19526	12	9	15.6538	0.94692
75.9945	16	2.14628	15.3537	-0.16446	13	2.13256	14.412	0.3673	9	6.19944	9.50206	0.16434	18	3	15.3826	-0.69953
76.0494	15	4.08451	15.4567	0.11664	19	3.91695	14.4192	-1.22428	10	2.14628	9.27658	-0.2354	14	3	15.315	0.35429
76.1043	16	2.14455	15.2335	-0.19096	25	2.56281	14.3109	-2.87973	12	4.08451	9.3146	-0.8492	18	4	15.3376	-0.72314
76.1591	17	2.59053	15.172	-0.44629	14	2.15387	14.1932	0.05163	14	2.14455	9.13895	-1.47312	10	1	15.0594	1.39727
76.214	8	2.61511	15.0891	1.76615	14	2.99398	14.1402	0.03733	12	2.59053	9.04876	-0.90837	10	4	15.1523	1.39371
76.2689	15	5.31668	15.3073	0.0763	11	4.49632	14.1809	0.86044	7	2.61511	8.95412	0.59832	9	2	14.966	1.6271
76.3237	24	5.4903	15.3903	-2.15242	7	6.3161	14.3273	2.04096	13	5.31668	9.10118	-1.16965	15	8	15.3832	0.10539
76.3786	21	0	14.8503	-1.53742	11	0	14.0144	0.90432	11	5.4903	9.20256	-0.54751	12	1	14.9714	0.82765
76.4335	13	3.71209	15.0396	0.5153	13	2.92976	13.9868	0.29754	7	0	8.81078	0.56331	17	0	14.7096	-0.63256
76.4883	17	3.79122	15.0271	-0.48488	9	4.46108	14.0284	1.56427	10	3.71209	8.8748	-0.35984	16	6	15.0191	-0.27205
76.5432	13	1.7537	14.7832	0.43974	12	1.36844	13.8376	0.57791	14	3.79122	8.86608	-1.65124	12	1	14.6793	0.71046
76.5981	16	4.94399	15.0127	-0.25492	9	4.86516	13.9289	1.51709	9	1.7537	8.67543	-0.10264	15	4	14.778	-0.05956
76.653	14	5.09504	15.077	0.27807	13	5.07467	13.9895	0.30296	10	4.94399	8.81591	-0.38305	12	5	14.8645	0.76255
76.7078	16	4.55	15.071	-0.23897	8	4.61953	14.0151	1.85141	7	5.09504	8.89866	0.61421	9	5	14.9164	1.60694
76.7627	14	7.2051	15.3917	0.36203	9	6.70344	14.1893	1.57258	6	4.55	8.92746	0.96985	20	5	14.9675	-1.3782
76.8176	11	8.25679	15.6761	1.24481	11	8.58428	14.4638	1.02891	16	7.2051	9.20207	-2.35487	12	9	15.3739	0.92016
76.8724	21	3.76083	15.3962	-1.45774	12	4.17635	14.4075	0.68246	7	8.25679	9.50596	0.86809	14	6	15.3741	0.3763
76.9273	14	0.82131	15.0444	0.26576	12	1.01864	14.19	0.60228	7	3.76083	9.38029	0.83011	12	2	15.1179	0.86107
76.9822	14	0	14.771	0.19691	12	0	13.9455	0.52626	6	0.82131	9.0922	1.0641	14	0	14.8206	0.22018
77.037	7	2.11406	14.7834	2.00967	16	1.63379	13.83	-0.57767	7	0	8.80163	0.62831	13	0	14.5943	0.43303
77.0919	22	3.96387	14.8835	-1.82402	19	4.09864	13.8654	-1.35623	9	2.11406	8.72433	-0.10029	14	4	14.7276	0.19369
77.1468	20	2.40546	14.7047	-1.39866	20	2.49165	13.759	-1.66139	9	3.96387	8.76894	-0.08469	10	3	14.6368	1.26984
77.2017	15	1.5403	14.5195	-0.12594	12	1.59961	13.6131	0.43635	9	2.40546	8.63534	-0.13466	16	2	14.4916	-0.41482
77.2565	11	4.06253	14.6667	0.95382	13	3.58543	13.6172	0.17045	4	1.5403	8.46177	1.63528	17	2	14.3819	-0.71699
77.3114	13	6.08443	14.8958	0.4824	13	6.20224	13.7763	0.21909	10	4.06253	8.53504	-0.52908	17	6	14.63	-0.64372
77.3663	13	3.85134	14.7594	0.45093	10	4.06303	13.7531	1.10942	6	6.08443	8.73238	1.009	7	5	14.6522	2.0533
77.4211	16	2.63656	14.6145	-0.36595	8	2.65905	13.6605	1.7154	6	3.85134	8.68353	0.97628	11	3	14.5293	0.92507
77.476	16	4.1011	14.7032	-0.34387	7	3.85938	13.6694	1.94338	7	2.63656	8.57533	0.58173	15	3	14.4748	-0.13766
77.5309	13	4.95973	14.8043	0.46759	11	5.00791	13.7422	0.78796	9	4.1011	8.62562	-0.13145	15	5	14.5991	-0.10467
77.5857	20	5.93536	14.9645	-1.28133	9	5.74075	13.8498	1.41316	6	4.95973	8.71977	0.98946	17	5	14.6551	-0.60999
77.6406	12	3.79822	14.8294	0.70009	15	4.32425	13.8491	-0.32196	11	5.93536	8.87954	-0.77717	16	6	14.7992	-0.3089
77.6955	14	3.12177	14.7406	0.18711	20	2.73023	13.7566	-1.73162	7	3.79822	8.82469	0.64069	16	2	14.5518	-0.37118
77.7504	17	5.09047	14.9105	-0.5317	16	5.21123	13.856	-0.57762	11	3.12177	8.75635	-0.77722	18	5	14.7082	-0.82294
77.8052	18	3.01096	14.7357	-0.81606	10	3.15521	13.7815	1.0313	5	5.09047	8.87869	1.38095	18	4	14.6735	-0.84042
77.8601	21	4.23884	14.817	-1.57331	19	3.95801	13.789	-1.38721	5	3.01096	8.77182	1.33354	10	3	14.5835	1.17911
77.915	10	3.91146	14.7917	1.20634	10	4.20691	13.8035	1.02885	12	4.23884	8.82056	-1.09412	12	5	14.7062	0.69617
77.9698	14	4.24114	14.8219	0.20549	14	3.87013	13.7915	-0.05782	9	3.91146	8.81308	-0.0639	22	3	14.5825	-1.92953
78.0247	18	6.24636	15.0568	-0.73075	8	6.33354	13.9532	1.65823	5	4.24114	8.8419	1.33984	12	6	14.7942	0.74679
78.0796	15	3.02675	14.8169	-0.04626	15	3.40659	13.8804	-0.31597	7	6.24636	9.04062	0.68444	12	5	14.814	0.7404
78.1344	15	3.15094	14.7747	-0.05795	11	2.79571	13.8033	0.82073	15	3.02675	8.90605	-2.04397	16	2	14.5996	-0.35507
78.1893	16	5.74198	15.0151	-0.24708	14	5.71167	13.9355	-0.01828	8	3.15094	8.85403	0.29389	13	5	14.7553	0.44347
78.2442	19	3.13455	14.8161	-1.03879	15	3.5205	13.8786	-0.3179	8	5.74198	9.03054	0.35699	11	5	14.8089	0.99455
78.299	13	3.09817	14.762	0.4436	7	2.74489	13.7966	1.86912	11	3.13455	8.9164	-0.71234	22	2	14.5946	-1.9485
78.3539	16	6.09503	15.0449	-0.2457	11	5.92878	13.9445	0.80975	5	3.09817	8.85713	1.33615	20	5	14.7503	-1.34553
78.4088	17	8.3967	15.4123	-0.41302	17	8.12397	14.201	-0.76022	8	6.09503	9.06594	0.39068	13	7	14.982	0.508
78.4637	17	7.69603	15.5672	-0.37273	14	8.05759	14.4215	0.11448	8	8.3967	9.40959	0.52859	13	9	15.3217	0.59725
78.5185	14	5.44239	15.5077	0.39671	15	5.49132	14.4628	-0.14415	7	7.69603	9.63256	0.95773	10	6	15.3226	1.34953
78.5734	9	3.65617	15.3762	1.61666	15	3.94162	14.4289	-0.14745	5	5.44239	9.66384	1.67231	19	5	15.3343	-0.95358
78.6283	12	4.42966	15.4329	0.87987	14	4.04362	14.422	0.10737	7	3.65617	9.58316	0.88313	16	3	15.201	-0.21271
78.6831	16	5.87583	15.6066	-0.1035	14	5.97341	14.5465	0.14215	5	4.42966	9.61088	1.58671	12	6	15.4033	0.91319
78.738	16	8.07042	15.9414	-0.01547	18	7.61054	14.7574	-0.84993	12	5.87583	9.74969	-0.78478	15	6	15.5027	0.13824
78.7929	23	5.97389	15.9146	-1.8788	17	6.79755	14.8886	-0.56884	13	8.07042	10.0485	-1.02933	15	9	15.8677	0.23567
78.8477	13	0.6547	15.4126	0.62525	15	0.68192	14.6074	-0.10577	12	5.97389	10.1065	-0.64736	14	2	15.5042	0.42451
78.9026	10	4.90004	15.6892	1.46353	11	4.29893	14.6557	0.98488	7	0.6547	9.73541	0.90075	11	2	15.379	1.25257
78.9575	16	6.49514	15.9018	-0.02482	12	6.75435	14.8269	0.77098	6	4.90004	9.86316	1.27211	7	7	15.7009	2.58454
79.0124	13	4.36966	15.7849	0.7112	8	4.43606	14.8053	1.9038	7	6.49514	10.0394	1.02588	13	5	15.6735	0.78272
79.0672	15	3.02742	15.6391	0.16626	15	3.25515	14.7318	-0.07568	8	4.36966	9.98857	0.69823	10	4	15.624	1.65444
79.1221	14	1.52066	15.4028	0.36768	14	1.59143	14.56	0.15464	13	3.02742	9.86491	-1.13226	13	2	15.4305	0.71159
79.177	21	0.01693	15.0867	-1.52119	11	0.19679	14.3158	0.91187	5	1.52066	9.63959	1.65185	4	1	15.2175	3.20863
79.2318	13	2.04101	15.0852	0.5404	12	1.54497	14.1857	0.59364	8	0.01693	9.3194	0.46975	18	0	14.9519	-0.83475
79.2867	18	3.6929	15.1546	-0.73198	15	3.91787	14.2039	-0.21027	7	2.04101	9.21971	0.80167	14	4	15.0797	0.29693
79.3416	11	0.43967	14.7678	0.96925	20	0.68963	13.9704	-1.56263	8	3.6929	9.22694	0.44969	15	2	14.8945	-0.02853
79.3964	15	1.30356	14.6653	-0.08369	12	0.91234	13.7963	0.46904	9	0.43967	8.91108	-0.03309	16	0	14.6007	-0.38323
79.4513	14	7.09486	15.1615	0.28546	15	6.5555	14.0101	-0.25654	6	1.30356	8.74946	1.02308	17	4	14.7338	-0.60566
79.5062	15	4.94201	15.086	0.0208	15	5.76168	14.0955	-0.2353	5	7.09486	9.08772	1.54501	12	8	15.088	0.82861
79.5611	15	0	14.5813	-0.1029	20	0	13.7933	-1.66543	6	4.94201	9.10364	1.15488	14	1	14.6807	0.1791
79.6159	22	4.01823	14.8089	-1.76146	12	3.39843	13.8016	0.50843	11	0	8.72634	-0.85936	10	1	14.5123	1.20597
79.6708	26	4.91559	14.908	-2.70796	13	5.3046	13.8983	0.24704	5	4.01823	8.82002	1.50478	10	6	14.7916	1.31775
79.7257	18	2.69384	14.7078	-0.80643	11	2.64693	13.787	0.76969	6	4.91559	8.90616	1.15479	17	3	14.6334	-0.65921
79.7805	13	2.68683	14.6342	0.40298	7	2.7591	13.7184	1.84762	9	2.69384	8.77403	-0.09059	19	3	14.5773	-1.18675
79.8354	12	4.93498	14.8127	0.67995	8	4.50994	13.7698	1.64294	6	2.68683	8.69183	1.03396	11	3	14.522	0.9566
79.8903	16	4.07779	14.767	-0.30824	18	4.60468	13.8051	-1.19449	4	4.93498	8.81145	1.94633	9	6	14.7347	1.52661
79.9451	13	2.62817	14.6085	0.41078	14	2.34136	13.6831	-0.08753	5	4.07779	8.80439	1.52515	14	2	14.4882	0.12896
80	13	3.77987	14.6619	0.43071	16	3.92865	13.7003	-0.63781	4	2.62817	8.68707	1.83061	21	4	14.5566	-1.70856
80.0549	21	3.00176	14.5633	-1.65582	12	2.95967	13.6309	0.4448	11	3.77987	8.70571	-0.88126	11	3	14.4685	0.94206
80.1097	12	2.21309	14.4218	0.61187	12	2.38521	13.5353	0.4087	5	3.00176	8.63071	1.36151	15	3	14.4149	-0.15764
80.1646	20	3.5215	14.4725	-1.40651	20	3.14025	13.5002	-1.80271	6	2.21309	8.50439	0.90448	12	2	14.2731	0.59809
80.2195	14	4.82592	14.5946	0.15239	10	4.92579	13.5791	1.00563	9	3.5215	8.51433	-0.17291	16	5	14.4338	-0.42367
80.2744	15	7.17005	14.9031	-0.02503	11	6.69669	13.7561	0.78834	11	4.82592	8.61212	-0.80597	13	5	14.4923	0.40698
80.3292	17	4.61277	14.7906	-0.58585	14	5.49117	13.8252	-0.05	9	7.17005	8.88733	-0.03852	13	8	14.8169	0.49348
80.3841	14	1.3824	14.4629	0.12275	8	1.02294	13.6011	1.58777	9	4.61277	8.87853	-0.04074	15	1	14.4137	-0.16332
80.439	11	5.97992	14.8335	1.0678	11	5.71053	13.7587	0.80384	7	1.3824	8.63739	0.53918	7	4	14.5165	2.11194
80.4938	11	3.93896	14.7136	1.02997	12	4.39056	13.7644	0.51173	12	5.97992	8.87858	-1.02786	19	6	14.6959	-1.19887
80.5487	14	5.64013	14.8994	0.25496	12	4.9605	13.8257	0.52463	9	3.93896	8.83529	-0.05457	12	3	14.5391	0.71032
80.6036	12	6.25516	15.0558	0.85859	14	6.85896	14.0094	0.00277	8	5.64013	8.98682	0.33099	9	8	14.9296	1.68087
80.6584	8	1.58234	14.6544	1.87797	14	1.69179	13.8113	-0.05423	9	6.25516	9.15263	0.05185	10	3	14.7027	1.32134
80.7133	15	3.40946	14.7243	-0.07645	11	3.0874	13.7767	0.79425	9	1.58234	8.88653	-0.03759	18	2	14.5565	-0.95506
80.7682	10	6.02983	14.9831	1.35344	13	5.89462	13.9183	0.26267	10	3.40946	8.88828	-0.38257	12	5	14.7129	0.75241
80.8231	19	4.84854	14.9595	-1.11117	9	5.11205	13.9687	1.43435	7	6.02983	9.08385	0.7171	10	6	14.8561	1.3585
80.8779	13	4.5774	14.9722	0.52921	13	4.40196	13.9793	0.28141	7	4.84854	9.11394	0.72272	17	4	14.7859	-0.60891
80.9328	15	3.83983	14.9177	-0.02125	12	4.13378	13.9802	0.5664	11	4.5774	9.14386	-0.64731	10	5	14.8722	1.31793
80.9877	16	4.31019	14.9577	-0.27113	12	3.93249	13.9705	0.56109	6	3.83983	9.11322	1.08571	19	3	14.746	-1.20056
81.0425	11	6.17113	15.1783	1.07092	10	6.22675	14.1212	1.17349	9	4.31019	9.14064	0.0484	10	6	14.9552	1.35703
81.0974	18	6.75874	15.3568	-0.67258	15	6.58032	14.2651	-0.20044	9	6.17113	9.32226	0.11239	13	6	15.0615	0.56932
81.1523	18	5.29733	15.3368	-0.6826	15	5.75073	14.3452	-0.17859	6	6.75874	9.51147	1.24149	14	7	15.2551	0.34811
81.2071	13	1.79925	15.009	0.50225	12	1.92569	14.1714	0.57134	9	5.29733	9.55319	0.19695	8	3	15.0565	1.95713
81.262	14	3.25175	15.0439	0.26373	13	2.98231	14.1209	0.29839	12	1.79925	9.31434	-0.96299	19	2	14.905	-1.14559
81.3169	21	3.06874	14.9765	-1.53272	19	3.33708	14.0824	-1.26505	5	3.25175	9.28471	1.5255	8	4	14.967	1.90009
81.3718	11	2.34692	14.84	0.97361	13	2.19639	13.9616	0.24829	5	3.06874	9.2093	1.55439	16	2	14.7835	-0.32773
81.4266	22	2.79497	14.7958	-1.88113	21	2.86332	13.903	-1.85315	10	2.34692	9.07604	-0.33614	10	3	14.7584	1.26671
81.4815	13	4.72483	14.9424	0.50719	9	4.32818	13.9376	1.3042	5	2.79497	9.00162	1.46663	17	3	14.7004	-0.58941
81.5364	9	5.05841	15.0159	1.5533	19	5.35401	14.0239	-1.3093	10	4.72483	9.09104	-0.34914	16	6	14.9103	-0.28562
81.5912	19	4.916	15.0538	-1.06315	14	4.63019	14.0463	0.01246	4	5.05841	9.16687	1.93757	16	4	14.8392	-0.29431
81.6461	10	5.27477	15.139	1.38449	12	5.52999	14.1391	0.57629	8	4.916	9.2208	0.44413	17	6	15.0138	-0.51284
81.701	13	3.73471	15.0312	0.56335	9	3.71385	14.0944	1.43772	8	5.27477	9.30789	0.49434	18	4	14.9411	-0.77281
81.7558	17	4.03882	15.0451	-0.53314	14	4.04932	14.0961	0.02701	6	3.73471	9.24838	1.19056	13	4	14.9361	0.50364
81.8107	10	4.11069	15.0498	1.34431	13	4.08961	14.0964	0.31948	8	4.03882	9.24989	0.4581	17	4	14.9312	-0.54227
81.8656	11	3.26963	14.9567	1.0617	13	3.46524	14.0533	0.32083	9	4.11069	9.25136	0.08826	11	4	14.9263	1.03706
81.9204	15	0.68332	14.6237	-0.10096	10	0.87915	13.8409	1.2079	5	3.26963	9.17674	1.49765	16	2	14.7434	-0.3413
81.9753	17	3.87039	14.7959	-0.59621	10	3.21643	13.8249	1.17113	9	0.68332	8.89285	-0.03815	9	1	14.5409	1.49881
82.0302	15	4.46011	14.8528	-0.04032	11	4.97511	13.9009	0.90242	10	3.87039	8.9541	-0.35527	14	6	14.8197	0.22639
82.0851	17	1.78829	14.5779	-0.65786	5	1.65874	13.7257	2.77477	10	4.46011	8.99894	-0.34449	14	2	14.572	0.16436
82.1399	10	4.01821	14.7054	1.26258	6	3.87684	13.7473	2.4499	5	1.78829	8.79334	1.33193	10	3	14.5501	1.28983
82.1948	11	2.76603	14.5665	0.96084	14	3.04417	13.6835	-0.09792	9	4.01821	8.84752	-0.05354	19	4	14.5843	-1.29279
82.2497	14	3.16503	14.5443	0.14722	11	2.81641	13.6156	0.83176	13	2.76603	8.74236	-1.5053	8	2	14.4067	1.8938
82.3045	12	5.95192	14.8107	0.76975	9	5.84565	13.7598	1.48874	6	3.16503	8.70198	1.00542	8	5	14.5653	1.9407
82.3594	14	5.53053	14.8702	0.24134	14	5.64448	13.8501	-0.04591	6	5.95192	8.90137	1.05553	14	6	14.7108	0.2154
82.4143	14	4.67614	14.857	0.2255	14	4.74466	13.8795	-0.03598	5	5.53053	8.999	1.46567	9	5	14.7318	1.73699
82.4691	16	2.63829	14.6648	-0.34348	5	2.91175	13.7937	2.61211	8	4.67614	9.02684	0.38209	7	4	14.6967	2.33245
82.524	12	3.14521	14.646	0.69092	14	2.84796	13.7278	-0.08047	3	2.63829	8.89118	2.22666	14	2	14.5174	0.14866
82.5789	14	2.78088	14.5586	0.14422	9	3.1044	13.6813	1.36408	13	3.14521	8.84724	-1.5822	9	4	14.5853	1.57626
82.6338	23	3.85174	14.6122	-2.19854	11	3.38685	13.6519	0.78773	4	2.78088	8.76171	1.79976	10	2	14.4077	1.23305
82.6886	17	2.43394	14.447	-0.65676	15	3.11478	13.6007	-0.42405	7	3.85174	8.78128	0.6342	19	5	14.5663	-1.19448
82.7435	10	1.54138	14.2642	1.08117	12	1.00666	13.4088	0.4086	11	2.43394	8.65218	-0.84185	19	0	14.1777	-1.25445
82.7984	15	3.90224	14.3973	-0.15228	12	4.08367	13.4579	0.41328	5	1.54138	8.47761	1.1592	12	4	14.3173	0.59612
82.8532	10	3.47099	14.3481	1.07956	10	3.30196	13.4141	0.97215	7	3.90224	8.53618	0.52519	16	3	14.2328	-0.44028
82.9081	19	3.08637	14.281	-1.20513	10	3.34572	13.3837	0.9466	13	3.47099	8.50528	-1.48008	18	4	14.2718	-0.92249
82.963	20	2.05762	14.1217	-1.51777	14	1.99456	13.2604	-0.20872	7	3.08637	8.45027	0.4895	16	2	14.0989	-0.48201
83.0178	13	0.68263	13.8691	0.21958	19	0.98032	13.0863	-1.67638	14	2.05762	8.31383	-2.01037	17	2	13.9952	-0.77014
83.0727	19	1.71266	13.8122	-1.31535	8	1.23725	12.9453	1.37159	9	0.68263	8.08122	-0.31011	18	0	13.7151	-1.10636
83.1276	15	4.84171	14.0472	-0.23902	15	4.77469	13.0466	-0.52207	10	1.71266	7.9757	-0.66659	12	4	13.8618	0.49176
83.1825	14	5.54438	14.1819	0.04697	13	5.41507	13.1461	0.03935	3	4.84171	8.12901	1.70967	12	5	13.9622	0.52864
83.2373	16	5.85537	14.3099	-0.43006	11	5.90089	13.2693	0.61637	4	5.54438	8.27437	1.46133	16	6	14.1169	-0.52005
83.2922	14	7.03518	14.55	0.13847	17	6.83052	13.4484	-0.98085	12	5.85537	8.42818	-1.23731	10	6	14.236	1.20079
83.3471	13	4.38423	14.425	0.36657	19	5.01334	13.488	-1.52874	11	7.03518	8.67539	-0.79995	10	7	14.4423	1.31313
83.4019	11	2.55396	14.2462	0.83508	8	2.26798	13.361	1.50632	11	4.38423	8.65554	-0.81215	13	2	14.1671	0.34007
83.4568	24	3.89482	14.3221	-2.48053	12	4.02903	13.3914	0.40353	3	2.55396	8.52969	1.87834	10	4	14.2404	1.20743
83.5117	16	2.61711	14.1793	-0.47186	15	2.63228	13.3033	-0.48755	12	3.89482	8.56481	-1.16688	11	3	14.157	0.9156
83.5665	13	4.01524	14.266	0.3281	7	3.78921	13.3136	1.87541	10	2.61711	8.45755	-0.51415	9	3	14.1082	1.44803
83.6214	15	5.32229	14.4189	-0.14787	12	5.31517	13.4141	0.43074	9	4.01524	8.50418	-0.1663	15	5	14.2381	-0.21221
83.6763	15	4.19683	14.3708	-0.15621	6	4.39116	13.4305	2.26335	6	5.32229	8.6359	0.89537	17	5	14.2996	-0.75218
83.7311	13	1.6386	14.1013	0.28227	13	1.88662	13.286	0.08666	4	4.19683	8.63655	1.51767	12	3	14.1821	0.61856
83.786	14	1.74719	13.9912	-0.00227	10	1.51679	13.1496	0.97458	15	1.6386	8.4341	-2.21617	15	1	13.9548	-0.29112
83.8409	18	3.74765	14.0997	-1.02625	14	3.64623	13.1665	-0.26069	10	1.74719	8.30099	-0.58467	14	3	13.9756	-0.00663
83.8958	18	4.01229	14.124	-1.02379	8	4.01835	13.1821	1.59502	9	3.74765	8.34685	-0.22045	13	4	14.0185	0.2825
83.9506	15	4.07808	14.1405	-0.2325	13	4.06417	13.196	0.05821	9	4.01229	8.37285	-0.20777	6	4	14.0276	2.30672
84.0055	15	3.55027	14.0942	-0.24602	11	3.66083	13.1813	0.65769	7	4.07808	8.39834	0.45772	15	4	14.0365	-0.27813
84.0604	7	2.59621	13.9718	1.87073	5	2.67688	13.1043	2.41922	7	3.55027	8.37493	0.45831	15	3	13.9563	-0.29991
84.1152	14	1.06403	13.7339	-0.07141	15	1.23108	12.9414	-0.62705	12	2.59621	8.27874	-1.24042	10	2	13.8215	1.0981
84.1701	9	2.77213	13.7757	1.29184	13	2.31831	12.874	-0.03761	9	1.06403	8.0697	-0.30451	9	1	13.633	1.37621
84.225	12	6.09638	14.0919	0.56132	10	5.98252	13.046	0.92781	6	2.77213	8.0504	0.67518	11	5	13.8367	0.82658
84.2798	17	5.08692	14.1047	-0.7769	12	5.30615	13.1229	0.34382	12	6.09638	8.29042	-1.21424	16	6	13.9933	-0.59317
84.3347	18	3.30593	13.9752	-1.04307	10	3.40897	13.0766	0.89228	10	5.08692	8.36409	-0.53232	14	4	13.9362	-0.01894
84.3896	16	2.93935	13.9065	-0.55082	12	2.93796	13.0224	0.29791	12	3.30593	8.29891	-1.20432	6	3	13.8575	2.28958
84.4445	17	3.18657	13.887	-0.79212	9	3.1191	12.9874	1.17299	8	2.93935	8.24054	0.08018	10	3	13.8133	1.1008
84.4993	15	5.56724	14.1193	-0.2225	10	5.26805	13.0984	0.91588	8	3.18657	8.21351	0.06907	12	4	13.8587	0.53907
84.5542	16	3.92014	14.0312	-0.50834	16	4.44125	13.1239	-0.84606	8	5.56724	8.39305	0.12943	14	6	14.0482	0.01406
