t	000dec	irf	000fit	000res	025dec	025fit	025res	050dec	050fit	050res	075dec	075fit	075res	100dec	100fit	100res
146.722	48.0000	0.00000	36.4680	-1.84924	28.0000	29.9145	0.357570	21.0000	26.4006	1.08012	18.0000	25.6822	1.60574	21.0000	18.6681	-0.536540
146.776	44.0000	0.00000	36.4502	-1.20210	38.0000	29.9087	-1.48833	27.0000	26.3983	-0.117510	30.0000	25.6798	-0.903000	26.0000	18.6675	-1.71249
146.831	49.0000	0.00000	36.4326	-1.98709	24.0000	29.9029	1.10249	25.0000	26.3959	0.277950	25.0000	25.6774	0.141250	19.0000	18.6669	-0.0761900
146.886	39.0000	0.00000	36.4149	-0.407040	26.0000	29.8971	0.726470	20.0000	26.3935	1.28443	23.0000	25.6750	0.551170	18.0000	18.6663	0.150250
146.941	35.0000	0.00000	36.3974	0.223130	27.0000	29.8914	0.532850	25.0000	26.3912	0.287320	19.0000	25.6726	1.34961	14.0000	18.6657	1.04620
146.996	35.0000	0.00000	36.3799	0.225170	26.0000	29.8857	0.709420	31.0000	26.3889	-0.918160	28.0000	25.6702	-0.461860	16.0000	18.6651	0.607870
147.051	37.0000	0.00000	36.3624	-0.104660	21.0000	29.8800	1.64897	20.0000	26.3865	1.22406	22.0000	25.6679	0.743550	24.0000	18.6645	-1.28984
147.106	39.0000	0.00000	36.3451	-0.443180	40.0000	29.8743	-1.83851	24.0000	26.3842	0.470610	27.0000	25.6655	-0.271780	22.0000	18.6639	-0.798750
147.161	27.0000	0.00000	36.3277	1.56922	35.0000	29.8686	-0.919970	18.0000	26.3819	1.64735	28.0000	25.6631	-0.478130	19.0000	18.6633	-0.0819300
147.215	33.0000	0.00000	36.3105	0.551740	33.0000	29.8630	-0.563420	37.0000	26.3796	-2.05663	27.0000	25.6607	-0.265510	15.0000	18.6627	0.845240
147.270	40.0000	0.00000	36.2932	-0.612150	29.0000	29.8574	0.154820	45.0000	26.3773	-3.62902	20.0000	25.6583	1.13929	7.00000	18.6621	2.69125
147.325	38.0000	0.00000	36.2761	-0.286440	36.0000	29.8518	-1.08875	11.0000	26.3750	2.99615	23.0000	25.6560	0.535980	22.0000	18.6615	-0.786900
147.380	34.0000	0.00000	36.2590	0.374760	33.0000	29.8462	-0.559460	22.0000	26.3728	0.843270	21.0000	25.6536	0.949910	13.0000	18.6609	1.37297
147.435	41.0000	0.00000	36.2419	-0.779880	26.0000	29.8407	0.683700	32.0000	26.3705	-1.06599	33.0000	25.6512	-1.47965	31.0000	18.6603	-2.97345
147.490	41.0000	0.00000	36.2249	-0.782670	23.0000	29.8351	1.23205	28.0000	26.3682	-0.319340	21.0000	25.6489	0.942420	16.0000	18.6597	0.640890
147.545	33.0000	0.00000	36.2080	0.521930	32.0000	29.8296	-0.385010	20.0000	26.3660	1.29347	21.0000	25.6465	0.917150	17.0000	18.6591	0.386310
147.599	40.0000	0.00000	36.1911	-0.609040	39.0000	29.8241	-1.63346	29.0000	26.3637	-0.518120	22.0000	25.6441	0.728830	13.0000	18.6585	1.30581
147.654	35.0000	0.00000	36.1743	0.186450	33.0000	29.8187	-0.580830	27.0000	26.3615	-0.124170	34.0000	25.6418	-1.64623	21.0000	18.6579	-0.528130
147.709	33.0000	0.00000	36.1575	0.509250	26.0000	29.8132	0.683650	21.0000	26.3593	1.07907	24.0000	25.6394	0.325010	15.0000	18.6573	0.859380
147.764	45.0000	0.00000	36.1408	-1.43089	38.0000	29.8078	-1.45835	28.0000	26.3570	-0.332310	32.0000	25.6371	-1.25324	18.0000	18.6567	0.152910
147.819	50.0000	0.00000	36.1242	-2.20316	34.0000	29.8024	-0.736940	26.0000	26.3548	0.0709600	17.0000	25.6347	1.69704	25.0000	18.6561	-1.46833
147.874	39.0000	0.00000	36.1075	-0.463160	19.0000	29.7970	1.89880	27.0000	26.3526	-0.132150	28.0000	25.6324	-0.465330	21.0000	18.6555	-0.539440
147.929	30.0000	0.00000	36.0910	0.976730	36.0000	29.7917	-1.08256	16.0000	26.3504	2.09825	30.0000	25.6300	-0.883870	17.0000	18.6549	0.378560
147.984	40.0000	0.00000	36.0745	-0.626800	27.0000	29.7863	0.479420	26.0000	26.3482	0.0694900	24.0000	25.6277	0.332250	19.0000	18.6543	-0.0800100
148.038	45.0000	0.00000	36.0581	-1.42377	40.0000	29.7810	-1.76412	25.0000	26.3460	0.269810	22.0000	25.6253	0.754110	19.0000	18.6537	-0.0792100
148.093	34.0000	0.00000	36.0417	0.327860	38.0000	29.7757	-1.44636	20.0000	26.3439	1.26877	22.0000	25.6230	0.746480	15.0000	18.6531	0.858410
148.148	34.0000	0.00000	36.0253	0.322940	38.0000	29.7704	-1.41834	30.0000	26.3417	-0.725240	21.0000	25.6206	0.949800	23.0000	18.6526	-1.00925
148.203	36.0000	0.00000	36.0091	0.00142000	34.0000	29.7651	-0.739690	28.0000	26.3395	-0.316960	20.0000	25.6183	1.17720	11.0000	18.6520	1.79804
148.258	47.0000	0.00000	35.9928	-1.72606	36.0000	29.7599	-1.07369	26.0000	26.3374	0.0642700	24.0000	25.6160	0.333740	22.0000	18.6514	-0.814830
148.313	44.0000	0.00000	35.9766	-1.27751	23.0000	29.7547	1.18994	27.0000	26.3352	-0.127410	21.0000	25.6136	0.950600	16.0000	18.6508	0.630660
148.368	44.0000	0.00000	35.9605	-1.28188	31.0000	29.7495	-0.220300	31.0000	26.3331	-0.887260	29.0000	25.6113	-0.703200	25.0000	18.6502	-1.48751
148.423	42.0000	0.00000	35.9445	-0.962830	28.0000	29.7443	0.310510	34.0000	26.3310	-1.46095	22.0000	25.6090	0.728300	13.0000	18.6496	1.32753
148.477	40.0000	0.00000	35.9284	-0.643770	36.0000	29.7391	-1.11849	27.0000	26.3288	-0.128120	30.0000	25.6066	-0.890620	8.00000	18.6490	2.42889
148.532	34.0000	0.00000	35.9125	0.310240	26.0000	29.7340	0.674270	22.0000	26.3267	0.824240	23.0000	25.6043	0.524370	26.0000	18.6484	-1.68165
148.587	33.0000	0.00000	35.8966	0.472660	38.0000	29.7288	-1.47762	24.0000	26.3246	0.445540	19.0000	25.6020	1.28926	20.0000	18.6478	-0.309300
148.642	36.0000	0.00000	35.8807	-0.0196400	32.0000	29.7237	-0.415590	29.0000	26.3225	-0.523980	33.0000	25.5997	-1.42419	22.0000	18.6473	-0.792700
148.697	40.0000	0.00000	35.8649	-0.701190	32.0000	29.7187	-0.409740	27.0000	26.3204	-0.133850	18.0000	25.5974	1.46212	21.0000	18.6467	-0.547960
148.752	29.0000	0.00000	35.8492	1.16890	30.0000	29.7136	-0.0509000	27.0000	26.3183	-0.134560	27.0000	25.5951	-0.277320	21.0000	18.6461	-0.516400
148.807	40.0000	0.00000	35.8334	-0.712240	29.0000	29.7085	0.122930	24.0000	26.3162	0.455220	35.0000	25.5927	-1.82935	16.0000	18.6455	0.596550
148.861	38.0000	0.00000	35.8178	-0.371230	19.0000	29.7035	1.88235	21.0000	26.3142	1.03997	36.0000	25.5904	-2.02852	14.0000	18.6449	1.07509
148.916	23.0000	0.00000	35.8022	2.18842	37.0000	29.6985	-1.26677	31.0000	26.3121	-0.915470	22.0000	25.5881	0.697750	18.0000	18.6444	0.150040
148.971	36.0000	0.00000	35.7866	-0.0369500	42.0000	29.6935	-2.13511	26.0000	26.3100	0.0595400	18.0000	25.5858	1.45096	29.0000	18.6438	-2.41869
149.026	33.0000	0.00000	35.7711	0.474470	40.0000	29.6885	-1.80107	24.0000	26.3080	0.446940	30.0000	25.5835	-0.843040	16.0000	18.6432	0.626890
149.081	36.0000	0.00000	35.7557	-0.0412300	30.0000	29.6836	-0.0549000	26.0000	26.3059	0.0597400	18.0000	25.5812	1.47425	11.0000	18.6426	1.81261
149.136	33.0000	0.00000	35.7403	0.462460	40.0000	29.6786	-1.75864	30.0000	26.3039	-0.712790	34.0000	25.5789	-1.69556	20.0000	18.6420	-0.313380
149.191	32.0000	0.00000	35.7250	0.618920	32.0000	29.6737	-0.402920	35.0000	26.3019	-1.68439	26.0000	25.5766	-0.0852500	20.0000	18.6415	-0.315380
149.246	36.0000	0.00000	35.7097	-0.0476600	26.0000	29.6688	0.644110	23.0000	26.2998	0.639010	28.0000	25.5743	-0.482990	16.0000	18.6409	0.616780
149.300	49.0000	0.00000	35.6944	-2.19735	33.0000	29.6640	-0.603510	20.0000	26.2978	1.20953	26.0000	25.5720	-0.0877700	16.0000	18.6403	0.620420
149.355	38.0000	0.00000	35.6792	-0.379830	30.0000	29.6591	-0.0606900	27.0000	26.2958	-0.134150	20.0000	25.5697	1.12910	23.0000	18.6397	-1.00325
149.410	33.0000	0.00000	35.6641	0.431540	27.0000	29.6543	0.483700	29.0000	26.2938	-0.518680	22.0000	25.5674	0.738530	16.0000	18.6392	0.610850
149.465	44.0000	0.00000	35.6490	-1.34881	34.0000	29.6494	-0.798750	26.0000	26.2918	0.0571000	23.0000	25.5652	0.537470	27.0000	18.6386	-1.95875
149.520	29.0000	0.00000	35.6339	1.06993	23.0000	29.6446	1.19555	28.0000	26.2898	-0.331180	17.0000	25.5629	1.81193	14.0000	18.6380	1.04881
149.575	42.0000	0.00000	35.6189	-1.03819	39.0000	29.6398	-1.71529	30.0000	26.2878	-0.691990	23.0000	25.5606	0.545920	18.0000	18.6374	0.142930
149.630	40.0000	0.00000	35.6040	-0.712090	27.0000	29.6351	0.473270	27.0000	26.2858	-0.132370	25.0000	25.5583	0.116410	18.0000	18.6369	0.144840
149.685	34.0000	0.00000	35.5891	0.255550	28.0000	29.6303	0.291770	25.0000	26.2839	0.236600	21.0000	25.5560	0.940950	16.0000	18.6363	0.591140
149.739	37.0000	0.00000	35.5742	-0.232650	37.0000	29.6256	-1.32686	28.0000	26.2819	-0.319660	24.0000	25.5538	0.316430	28.0000	18.6357	-2.12362
149.794	43.0000	0.00000	35.5594	-1.20702	23.0000	29.6209	1.17656	39.0000	26.2799	-2.39439	23.0000	25.5515	0.502540	19.0000	18.6351	-0.0809100
149.849	41.0000	0.00000	35.5447	-0.898200	41.0000	29.6162	-2.05941	30.0000	26.2780	-0.704800	29.0000	25.5492	-0.668250	18.0000	18.6346	0.141110
149.904	38.0000	0.00000	35.5300	-0.414240	29.0000	29.6115	0.109630	32.0000	26.2760	-1.08173	26.0000	25.5469	-0.0886700	21.0000	18.6340	-0.524700
149.959	34.0000	0.00000	35.5153	0.251390	31.0000	29.6068	-0.248450	21.0000	26.2741	0.990830	29.0000	25.5447	-0.664980	23.0000	18.6334	-0.976390
150.014	33.0000	0.00000	35.5007	0.410500	30.0000	29.6022	-0.0717100	22.0000	26.2722	0.799470	32.0000	25.5424	-1.23769	22.0000	18.6329	-0.791200
150.069	32.0000	0.00000	35.4862	0.584640	29.0000	29.5976	0.106750	27.0000	26.2702	-0.139870	31.0000	25.5401	-1.04221	17.0000	18.6323	0.383560
150.123	28.0000	0.00000	35.4716	1.29197	32.0000	29.5930	-0.441930	28.0000	26.2683	-0.325970	20.0000	25.5379	1.04038	19.0000	18.6317	-0.0878900
150.178	41.0000	0.00000	35.4572	-0.955280	31.0000	29.5884	-0.262130	28.0000	26.2664	-0.328270	29.0000	25.5356	-0.659970	13.0000	18.6312	1.36576
150.233	44.0000	0.00000	35.4427	-1.47238	31.0000	29.5838	-0.262480	30.0000	26.2645	-0.696340	26.0000	25.5333	-0.0903700	11.0000	18.6306	1.89454
150.288	29.0000	0.00000	35.4284	1.10608	28.0000	29.5792	0.294960	27.0000	26.2626	-0.138540	25.0000	25.5311	0.105750	19.0000	18.6300	-0.0941400
150.343	22.0000	0.00000	35.4141	2.31952	26.0000	29.5747	0.661280	39.0000	26.2607	-2.37935	37.0000	25.5288	-2.34155	13.0000	18.6295	1.40737
150.398	40.0000	0.00000	35.3998	-0.786370	23.0000	29.5702	1.19513	29.0000	26.2588	-0.510010	19.0000	25.5266	1.30242	16.0000	18.6289	0.639700
150.453	35.0000	0.00000	35.3856	0.0673400	32.0000	29.5657	-0.447770	29.0000	26.2569	-0.504570	21.0000	25.5243	0.906880	16.0000	18.6284	0.625330
150.508	33.0000	0.00000	35.3714	0.424390	26.0000	29.5612	0.645420	18.0000	26.2550	1.52999	19.0000	25.5221	1.31320	15.0000	18.6278	0.832270
150.562	29.0000	0.00000	35.3572	1.10852	34.0000	29.5567	-0.792380	30.0000	26.2532	-0.698450	20.0000	25.5198	1.09428	22.0000	18.6272	-0.747970
150.617	35.0000	0.00000	35.3432	0.0603500	41.0000	29.5523	-2.02369	30.0000	26.2513	-0.718490	30.0000	25.5176	-0.925750	27.0000	18.6267	-1.82721
150.672	28.0000	0.00000	35.3291	1.30932	25.0000	29.5478	0.805350	34.0000	26.2494	-1.51356	27.0000	25.5153	-0.306630	20.0000	18.6261	-0.296690
150.727	30.0000	0.00000	35.3151	0.947850	39.0000	29.5434	-1.70151	26.0000	26.2476	0.0485600	24.0000	25.5131	0.308850	23.0000	18.6255	-0.942200
150.782	44.0000	0.00000	35.3012	-1.53244	37.0000	29.5390	-1.31438	24.0000	26.2457	0.430430	32.0000	25.5108	-1.34020	31.0000	18.6250	-2.63173
150.837	17.0000	0.00000	35.2873	3.20506	31.0000	29.5346	-0.255950	25.0000	26.2439	0.238900	19.0000	25.5086	1.32856	19.0000	18.6244	-0.0802800
150.892	31.0000	0.00000	35.2734	0.750240	22.0000	29.5302	1.33582	20.0000	26.2421	1.21897	19.0000	25.5064	1.35340	20.0000	18.6239	-0.301900
150.947	36.0000	0.00000	35.2596	-0.127610	23.0000	29.5259	1.13601	27.0000	26.2402	-0.150620	26.0000	25.5041	-0.102660	17.0000	18.6233	0.355180
151.001	40.0000	0.00000	35.2458	-0.808760	38.0000	29.5216	-1.51465	29.0000	26.2384	-0.549880	14.0000	25.5019	2.39831	20.0000	18.6228	-0.302950
151.056	32.0000	0.00000	35.2321	0.558880	39.0000	29.5172	-1.73452	29.0000	26.2366	-0.551460	25.0000	25.4996	0.106260	20.0000	18.6222	-0.311570
151.111	34.0000	0.00000	35.2184	0.204650	32.0000	29.5129	-0.458340	22.0000	26.2348	0.835890	22.0000	25.4974	0.749450	17.0000	18.6216	0.360610
151.166	39.0000	0.00000	35.2048	-0.624870	36.0000	29.5086	-1.16588	27.0000	26.2330	-0.149150	29.0000	25.4952	-0.739790	21.0000	18.6211	-0.534920
151.221	38.0000	0.00000	35.1912	-0.461770	24.0000	29.5044	0.981600	24.0000	26.2312	0.435710	21.0000	25.4930	0.962780	21.0000	18.6205	-0.542720
151.276	34.0000	0.00000	35.1776	0.195670	24.0000	29.5001	1.01745	23.0000	26.2294	0.634690	24.0000	25.4907	0.306430	21.0000	18.6200	-0.541290
151.331	35.0000	0.00000	35.1641	0.0268200	27.0000	29.4959	0.473560	30.0000	26.2276	-0.736680	16.0000	25.4885	1.96431	25.0000	18.6194	-1.46381
151.385	44.0000	0.00000	35.1507	-1.42312	36.0000	29.4917	-1.24741	27.0000	26.2258	-0.150550	25.0000	25.4863	0.0999600	16.0000	18.6189	0.593900
151.440	37.0000	0.00000	35.1373	-0.303060	27.0000	29.4874	0.481690	25.0000	26.2241	0.239040	20.0000	25.4841	1.13531	12.0000	18.6183	1.51392
151.495	33.0000	0.00000	35.1239	0.351280	18.0000	29.4833	2.18316	26.0000	26.2223	0.0426000	31.0000	25.4819	-1.14237	21.0000	18.6178	-0.546520
151.550	43.0000	0.00000	35.1106	-1.28739	26.0000	29.4791	0.668170	32.0000	26.2205	-1.09878	22.0000	25.4796	0.699040	17.0000	18.6172	0.369930
151.605	45.0000	0.00000	35.0973	-1.63045	27.0000	29.4749	0.466790	24.0000	26.2188	0.433290	25.0000	25.4774	0.0924500	21.0000	18.6167	-0.553290
151.660	31.0000	0.00000	35.0840	0.687070	31.0000	29.4708	-0.289000	25.0000	26.2170	0.238680	26.0000	25.4752	-0.100180	18.0000	18.6161	0.142600
151.715	27.0000	0.00000	35.0709	1.36857	33.0000	29.4666	-0.667740	33.0000	26.2153	-1.33921	21.0000	25.4730	0.845320	20.0000	18.6155	-0.315770
151.770	43.0000	0.00000	35.0577	-1.34249	19.0000	29.4625	1.93913	27.0000	26.2135	-0.156950	37.0000	25.4708	-2.18752	22.0000	18.6150	-0.774310
151.824	29.0000	0.00000	35.0446	1.02827	36.0000	29.4584	-1.20782	17.0000	26.2118	1.86743	33.0000	25.4686	-1.41769	20.0000	18.6145	-0.316020
151.879	30.0000	0.00000	35.0315	0.867160	35.0000	29.4544	-1.00507	25.0000	26.2101	0.242550	32.0000	25.4664	-1.23474	17.0000	18.6139	0.363920
151.934	32.0000	0.00000	35.0185	0.517670	27.0000	29.4503	0.447360	22.0000	26.2083	0.841670	25.0000	25.4642	0.0877200	17.0000	18.6134	0.365870
151.989	35.0000	0.00000	35.0055	9.30000E-04	28.0000	29.4462	0.269590	21.0000	26.2066	1.05791	29.0000	25.4620	-0.654500	20.0000	18.6128	-0.314590
152.044	39.0000	0.00000	34.9926	-0.686140	28.0000	29.4422	0.261860	25.0000	26.2049	0.248850	26.0000	25.4598	-0.102920	18.0000	18.6123	0.140050
152.099	37.0000	0.00000	34.9797	-0.338810	37.0000	29.4382	-1.39619	29.0000	26.2032	-0.568270	23.0000	25.4576	0.471020	25.0000	18.6117	-1.48302
152.154	34.0000	0.00000	34.9669	0.161390	27.0000	29.4342	0.460930	26.0000	26.2015	0.0407500	26.0000	25.4553	-0.106140	16.0000	18.6112	0.604370
152.209	37.0000	0.00000	34.9540	-0.346930	22.0000	29.4302	1.39863	26.0000	26.1998	0.0400500	32.0000	25.4532	-1.27311	20.0000	18.6106	-0.324490
152.263	34.0000	0.00000	34.9413	0.158350	33.0000	29.4262	-0.664910	20.0000	26.1981	1.22607	22.0000	25.4510	0.673910	19.0000	18.6101	-0.0924800
152.318	42.0000	0.00000	34.9285	-1.18964	27.0000	29.4222	0.435050	24.0000	26.1964	0.438310	30.0000	25.4488	-0.892570	15.0000	18.6095	0.845570
152.373	33.0000	0.00000	34.9159	0.318330	22.0000	29.4183	1.36711	27.0000	26.1947	-0.161410	24.0000	25.4466	0.279550	18.0000	18.6090	0.143980
152.428	22.0000	0.00000	34.9032	2.15054	30.0000	29.4144	-0.107320	26.0000	26.1931	0.0381900	26.0000	25.4444	-0.106490	14.0000	18.6084	1.07630
152.483	40.0000	0.00000	34.8906	-0.830070	34.0000	29.4105	-0.825790	27.0000	26.1914	-0.160300	27.0000	25.4422	-0.303570	15.0000	18.6079	0.840080
152.538	39.0000	0.00000	34.8781	-0.666720	47.0000	29.4066	-3.18277	21.0000	26.1897	1.00290	24.0000	25.4400	0.280610	22.0000	18.6074	-0.797200
152.593	45.0000	0.00000	34.8655	-1.63924	23.0000	29.4027	1.15619	27.0000	26.1881	-0.157560	30.0000	25.4378	-0.890920	22.0000	18.6068	-0.787720
152.647	32.0000	0.00000	34.8531	0.461480	30.0000	29.3988	-0.106460	32.0000	26.1864	-1.14258	30.0000	25.4356	-0.880230	20.0000	18.6063	-0.324520
152.702	54.0000	0.00000	34.8406	-3.07673	32.0000	29.3950	-0.457350	25.0000	26.1848	0.231370	24.0000	25.4335	0.275300	21.0000	18.6057	-0.547690
152.757	37.0000	0.00000	34.8282	-0.352820	30.0000	29.3911	-0.106530	32.0000	26.1831	-1.13354	22.0000	25.4313	0.657650	16.0000	18.6052	0.579330
152.812	42.0000	0.00000	34.8159	-1.18463	28.0000	29.3873	0.250970	22.0000	26.1815	0.808060	29.0000	25.4291	-0.678890	19.0000	18.6046	-0.0874400
152.867	33.0000	0.00000	34.8036	0.307310	33.0000	29.3835	-0.644940	21.0000	26.1798	0.994820	30.0000	25.4269	-0.883740	17.0000	18.6041	0.358690
152.922	27.0000	0.00000	34.7913	1.33402	35.0000	29.3797	-0.998760	29.0000	26.1782	-0.546430	28.0000	25.4247	-0.496630	20.0000	18.6036	-0.314890
152.977	32.0000	0.00000	34.7790	0.493850	36.0000	29.3759	-1.17921	28.0000	26.1766	-0.356840	28.0000	25.4226	-0.497050	25.0000	18.6030	-1.45906
153.032	29.0000	0.00000	34.7668	1.01592	28.0000	29.3721	0.241720	25.0000	26.1750	0.235000	28.0000	25.4204	-0.486540	24.0000	18.6025	-1.20358
153.086	24.0000	0.00000	34.7547	1.89461	31.0000	29.3684	-0.281670	30.0000	26.1734	-0.768750	22.0000	25.4182	0.643430	18.0000	18.6019	0.134970
153.141	29.0000	0.00000	34.7426	1.00134	32.0000	29.3646	-0.451230	28.0000	26.1718	-0.354040	31.0000	25.4160	-1.06161	17.0000	18.6014	0.353210
153.196	32.0000	0.00000	34.7305	0.466000	31.0000	29.3609	-0.282030	20.0000	26.1702	1.19485	24.0000	25.4139	0.274940	17.0000	18.6009	0.350270
153.251	42.0000	0.00000	34.7185	-1.24877	36.0000	29.3572	-1.16622	22.0000	26.1686	0.805560	33.0000	25.4117	-1.46642	24.0000	18.6003	-1.20075
153.306	42.0000	0.00000	34.7065	-1.22125	40.0000	29.3535	-1.85959	20.0000	26.1670	1.18928	30.0000	25.4095	-0.883440	17.0000	18.5998	0.358720
153.361	39.0000	0.00000	34.6945	-0.706760	38.0000	29.3498	-1.49577	38.0000	26.1654	-2.34616	25.0000	25.4074	0.0772900	23.0000	18.5993	-0.992340
153.416	40.0000	0.00000	34.6826	-0.865130	32.0000	29.3461	-0.463540	29.0000	26.1638	-0.571060	17.0000	25.4052	1.60119	23.0000	18.5987	-0.976060
153.471	29.0000	0.00000	34.6707	0.919910	24.0000	29.3425	0.942790	29.0000	26.1622	-0.556530	31.0000	25.4031	-1.07713	19.0000	18.5982	-0.0870000
153.525	44.0000	0.00000	34.6589	-1.52202	31.0000	29.3388	-0.295720	26.0000	26.1607	0.0310400	30.0000	25.4009	-0.892480	21.0000	18.5977	-0.521480
153.580	37.0000	0.00000	34.6471	-0.387400	37.0000	29.3352	-1.39168	17.0000	26.1591	1.71398	29.0000	25.3987	-0.715500	16.0000	18.5971	0.565240
153.635	35.0000	0.00000	34.6353	-0.0595100	26.0000	29.3316	0.608260	21.0000	26.1575	0.990530	29.0000	25.3966	-0.727180	23.0000	18.5966	-0.981910
153.690	34.0000	0.00000	34.6236	0.101610	25.0000	29.3280	0.799110	32.0000	26.1560	-1.12701	19.0000	25.3944	1.26766	26.0000	18.5960	-1.69858
153.745	39.0000	0.00000	34.6119	-0.719240	31.0000	29.3244	-0.308790	29.0000	26.1544	-0.548770	29.0000	25.3923	-0.731370	23.0000	18.5955	-0.990390
153.800	35.0000	0.00000	34.6003	-0.0661100	29.0000	29.3208	0.0593500	36.0000	26.1529	-1.88733	19.0000	25.3901	1.32604	16.0000	18.5950	0.590180
153.855	45.0000	0.00000	34.5887	-1.71419	35.0000	29.3173	-1.07394	25.0000	26.1513	0.216290	18.0000	25.3880	1.53311	14.0000	18.5944	1.05404
153.909	41.0000	0.00000	34.5771	-1.04963	26.0000	29.3137	0.608390	27.0000	26.1498	-0.160360	25.0000	25.3858	0.0789300	13.0000	18.5939	1.27960
153.964	25.0000	0.00000	34.5656	1.55630	25.0000	29.3102	0.776920	29.0000	26.1482	-0.546580	21.0000	25.3836	0.903210	26.0000	18.5934	-1.74039
154.019	38.0000	0.00000	34.5541	-0.562300	29.0000	29.3067	0.0556800	29.0000	26.1467	-0.559580	20.0000	25.3815	1.12212	17.0000	18.5929	0.374290
154.074	40.0000	0.00000	34.5426	-0.889210	26.0000	29.3031	0.598650	27.0000	26.1452	-0.170960	29.0000	25.3794	-0.754960	13.0000	18.5923	1.31006
154.129	40.0000	0.00000	34.5312	-0.901780	41.0000	29.2997	-2.15218	19.0000	26.1437	1.43192	35.0000	25.3772	-1.95521	24.0000	18.5918	-1.26308
154.184	37.0000	0.00000	34.5198	-0.408350	35.0000	29.2962	-1.03945	24.0000	26.1422	0.438280	16.0000	25.3751	1.92260	17.0000	18.5913	0.362950
154.239	37.0000	0.00000	34.5085	-0.405960	27.0000	29.2927	0.408860	18.0000	26.1406	1.65406	24.0000	25.3729	0.279600	23.0000	18.5907	-1.02360
154.294	36.0000	0.00000	34.4972	-0.247440	30.0000	29.2892	-0.127200	27.0000	26.1391	-0.174120	19.0000	25.3708	1.27986	17.0000	18.5902	0.365890
154.348	37.0000	0.00000	34.4859	-0.417090	27.0000	29.2858	0.401300	24.0000	26.1376	0.425640	29.0000	25.3686	-0.737840	15.0000	18.5897	0.809450
154.403	42.0000	0.00000	34.4747	-1.25037	31.0000	29.2824	-0.311300	18.0000	26.1361	1.60944	21.0000	25.3665	0.917150	21.0000	18.5892	-0.548300
154.458	32.0000	0.00000	34.4635	0.410580	37.0000	29.2790	-1.39174	32.0000	26.1346	-1.16789	24.0000	25.3644	0.281780	20.0000	18.5886	-0.321910
154.513	31.0000	0.00000	34.4523	0.572740	27.0000	29.2756	0.406520	31.0000	26.1332	-0.954470	26.0000	25.3622	-0.128990	20.0000	18.5881	-0.327770
154.568	35.0000	0.00000	34.4412	-0.0928500	37.0000	29.2722	-1.38796	34.0000	26.1317	-1.55647	24.0000	25.3601	0.272020	20.0000	18.5876	-0.326910
154.623	39.0000	0.00000	34.4301	-0.753550	23.0000	29.2688	1.12997	22.0000	26.1302	0.815240	21.0000	25.3580	0.893710	21.0000	18.5871	-0.553570
154.678	35.0000	0.00000	34.4190	-0.0980400	38.0000	29.2654	-1.59471	21.0000	26.1287	0.989060	23.0000	25.3558	0.486550	16.0000	18.5865	0.598660
154.733	40.0000	0.00000	34.4080	-0.943720	32.0000	29.2621	-0.505520	25.0000	26.1272	0.220600	33.0000	25.3537	-1.57175	17.0000	18.5860	0.370410
154.787	35.0000	0.00000	34.3971	-0.101750	27.0000	29.2587	0.412390	23.0000	26.1258	0.615650	24.0000	25.3516	0.279140	18.0000	18.5855	0.139730
154.842	42.0000	0.00000	34.3861	-1.28090	25.0000	29.2554	0.791730	25.0000	26.1243	0.227400	18.0000	25.3495	1.51429	18.0000	18.5849	0.138300
154.897	27.0000	0.00000	34.3752	1.27108	24.0000	29.2521	0.969730	29.0000	26.1229	-0.584590	18.0000	25.3473	1.51385	18.0000	18.5844	0.141280
154.952	32.0000	0.00000	34.3643	0.408830	31.0000	29.2488	-0.325190	25.0000	26.1214	0.219460	26.0000	25.3452	-0.136530	17.0000	18.5839	0.380440
155.007	31.0000	0.00000	34.3535	0.587740	33.0000	29.2455	-0.708130	28.0000	26.1200	-0.367140	24.0000	25.3431	0.282800	13.0000	18.5834	1.31601
155.062	37.0000	0.00000	34.3427	-0.466520	27.0000	29.2422	0.422070	22.0000	26.1185	0.792610	25.0000	25.3410	0.0710900	23.0000	18.5829	-1.01934
155.117	24.0000	0.00000	34.3319	1.84251	27.0000	29.2390	0.417370	20.0000	26.1171	1.17482	21.0000	25.3388	0.881590	14.0000	18.5823	1.04516
155.171	33.0000	0.00000	34.3212	0.234790	35.0000	29.2357	-1.04280	38.0000	26.1156	-2.29662	18.0000	25.3367	1.45766	18.0000	18.5818	0.132700
155.226	32.0000	0.00000	34.3105	0.409160	24.0000	29.2325	0.948320	26.0000	26.1142	0.0222600	29.0000	25.3346	-0.723500	23.0000	18.5813	-1.02579
155.281	34.0000	0.00000	34.2999	0.0527300	28.0000	29.2293	0.224010	30.0000	26.1128	-0.742010	28.0000	25.3325	-0.527670	25.0000	18.5808	-1.49021
